year,term,college,subject,subject_name,number,name,description,credit_hours,gen_ed,gen_ed_name,crn,section,section_info,section_notes,section_attributes,section_capp_area,section_co_request,section_special_approval,part_of_term,start_date,end_date,meeting,type,type_name,start_time,end_time,days,room,building,instructor
2021,Winter,KV,ENGL,English,360,Environmental Writing,Same as ESE 360. See ESE 360.,3 hours.,1CLL,Advanced Composition,10077,A  ,,,Advanced Composition course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Tomkin, J"
2021,Winter,KV,ESE,"School of Earth, Society, and Environment",111,Emergence of Life,Same as GEOL 111. See GEOL 111.,3 hours.,1LS,Nat Sci & Tech - Life Sciences,10075,A  ,,,Nat Sci & Tech - Life Sciences course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Christie, M"
2021,Winter,KV,ESE,"School of Earth, Society, and Environment",117,The Oceans,Same as GEOL 117. See GEOL 117.,3 hours.,1PS,Nat Sci & Tech - Phys Sciences,10050,A  ,,,Nat Sci & Tech - Phys Sciences course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Pettijohn, J"
2021,Winter,KV,ESE,"School of Earth, Society, and Environment",118,Natural Disasters,Same as GEOL 118 and GLBL 118. See GEOL 118.,3 hours.,1PS,Nat Sci & Tech - Phys Sciences,10008,A  ,,,Nat Sci & Tech - Phys Sciences course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Altaner, S"
2021,Winter,KV,ESE,"School of Earth, Society, and Environment",120,Severe and Hazardous Weather,Same as ATMS 120. See ATMS 120.,3 hours.,1PS,Nat Sci & Tech - Phys Sciences,10038,ONL,,,"Nat Sci & Tech - Phys Sciences, and Quantitative Reasoning II course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Choate, J"
2021,Winter,KV,ESE,"School of Earth, Society, and Environment",120,Severe and Hazardous Weather,Same as ATMS 120. See ATMS 120.,3 hours.,1QR2,Quantitative Reasoning II,10038,ONL,,,"Nat Sci & Tech - Phys Sciences, and Quantitative Reasoning II course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Choate, J"
2021,Winter,KV,ESE,"School of Earth, Society, and Environment",210,Social & Environmental Issues,Same as GEOG 210. See GEOG 210.,3 hours.,1SS,Social & Beh Sci - Soc Sci,10010,ONL,,,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Liu, D"
2021,Winter,KV,ESE,"School of Earth, Society, and Environment",360,Environmental Writing,"Equips students to write about the environment for various audiences, with a focus on specific current efforts to promote sustainability on the Urbana-Champaign campus. We will practice effective techniques for each stage of the writing process-from defining topics, to gathering information, to crafting active, engaging prose. Readings will include models of effective environmental writing and ""how to"" pieces by experts. Research will include visits to campus sites and student-conducted interviews with subjects. Same as ENGL 360. Prerequisite: Completion of campus Composition I general education requirement.",3 hours.,1CLL,Advanced Composition,10076,A  ,,,Advanced Composition course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Tomkin, J"
2021,Winter,KV,GEOG,Geography & Geographic Information Science,204,Cities of the World,"In-depth exploration of global urbanization. Using a comparative regional approach, discuss the recent history of global urbanization, dissect its problems, and offer possible solutions. Approximately ten major regions of the world will be examined, exploring the significant  urban patterns and processes, built and natural environments, and social, economic, and cultural landscapes of each.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10047,ONL,,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Winata, F"
2021,Winter,KV,GEOG,Geography & Geographic Information Science,204,Cities of the World,"In-depth exploration of global urbanization. Using a comparative regional approach, discuss the recent history of global urbanization, dissect its problems, and offer possible solutions. Approximately ten major regions of the world will be examined, exploring the significant  urban patterns and processes, built and natural environments, and social, economic, and cultural landscapes of each.",3 hours.,1WCC,Cultural Studies - Western,10047,ONL,,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Winata, F"
2021,Winter,KV,GEOG,Geography & Geographic Information Science,210,Social & Environmental Issues,"Introduction to the complex relationship between people and the natural environment from a social science perspective. Explores different approaches to environmental issues, and examines the role of population change, political economy, technologies, environmental policymaking, and social institutions in causing and resolving contemporary social and environmental global issues. Same as ESE 210.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10004,ONL,,,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Liu, D"
2021,Winter,KV,GEOL,Geology,111,Emergence of Life,"Examines important theoretical and practical questions regarding the origin and evolution of life, as well as the search for life elsewhere in the universe. Uses the pioneering work of Carl Woese, whose ""Tree of Life"" revolutionized our understanding of the fundamental structure and evolutionary relatedness of all living entities on Earth. Same as ESE 111. Additional fees may apply. See Class Schedule.",3 hours.,1LS,Nat Sci & Tech - Life Sciences,10074,A  ,,,Nat Sci & Tech - Life Sciences course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Christie, M"
2021,Winter,KV,GEOL,Geology,117,The Oceans,"Integrated introduction to oceanography and marine geology and geophysics. Topics include ocean-basin formation and evolution (in the context of plate tectonics), ocean ecology, the hydrologic cycle, water chemistry, currents and waves, the interaction of oceans with climate, coastal hazards, resources, pollution, and the Law of the Sea. Course is oriented toward students not majoring in science. Same as ESE 117.",3 hours.,1PS,Nat Sci & Tech - Phys Sciences,10049,A  ,,,Nat Sci & Tech - Phys Sciences course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Pettijohn, J"
2021,Winter,KV,GEOL,Geology,118,Natural Disasters,"Introduces the nature, causes, risks, effects, and prediction of natural disasters including earthquakes, volcanoes, landslides, subsidence, global climate change, severe weather, coastal erosion, floods, mass extinctions, and meteorite  impacts; covers scientific principles and case histories of natural disasters as well as human responses (societal impact, mitigation strategies, and public policy). Same as ESE 118 and GLBL 118.",3 hours.,1PS,Nat Sci & Tech - Phys Sciences,10007,A  ,,,Nat Sci & Tech - Phys Sciences course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Altaner, S"
2021,Winter,KV,GLBL,(LAS) Global Studies Program,100,Intro to Global Studies,"Foundation course for understanding a range of contemporary issues and learning to analyze them from multiple disciplinary perspectives. Students consider globalizing trends within themes of wealth and poverty; population, cultures, and human rights; environment and sustainability; and governance, conflict, and cooperation. Course objectives are to enhance knowledge of human cultures, their interactions and impacts on the world; develop skills for successfully negotiating realities of contemporary societies; and promote values for global learning, diversity, and sustainable futures.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10054,CF ,Course is asynchronous.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Bonatti, V"
2021,Winter,KV,GLBL,(LAS) Global Studies Program,100,Intro to Global Studies,"Foundation course for understanding a range of contemporary issues and learning to analyze them from multiple disciplinary perspectives. Students consider globalizing trends within themes of wealth and poverty; population, cultures, and human rights; environment and sustainability; and governance, conflict, and cooperation. Course objectives are to enhance knowledge of human cultures, their interactions and impacts on the world; develop skills for successfully negotiating realities of contemporary societies; and promote values for global learning, diversity, and sustainable futures.",3 hours.,1WCC,Cultural Studies - Western,10054,CF ,Course is asynchronous.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Bonatti, V"
2021,Winter,KV,GLBL,(LAS) Global Studies Program,118,Natural Disasters,Same as ESE 118 and GEOL 118. See GEOL 118.,3 hours.,1PS,Nat Sci & Tech - Phys Sciences,10009,A  ,,,Nat Sci & Tech - Phys Sciences course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Altaner, S"
2021,Winter,KV,GWS,Gender and Women's Studies,100,Intro Gender & Women's Studies,"Interdisciplinary introduction to the study of gender, women, and sexuality. Addresses issues such as social experience, representation and popular culture, femininities and masculinities, family structure, education, employment, economics, literature and the arts, religion, history, and technology. Explores interrelationships of race, ethnicity, sexuality, gender, ability, and age from a transnational perspective. Same as HDFS 140 and SOC 130.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10042,AA ,Meets w/HDFS 140 (CRN 10043) and SOC 130 (CRN 10044),,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Cole, C"
2021,Winter,KV,GWS,Gender and Women's Studies,356,Sex & Gender in Popular Media,Same as MACS 356. See MACS 356.,3 hours.,1WCC,Cultural Studies - Western,10012,A  ,,,Cultural Studies - Western course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Robinson, J"
2021,Winter,KL,HDFS,Human Development and Family Studies,105,Intro to Human Development,"Systematic overview of the psychological, biological, familial, and cultural factors related to human growth and development across the life span.",3 hours.,1BSC,Social & Beh Sci - Beh Sci,10098,W  ,This lecture is online on the course Compass2G site.,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"David, L"
2021,Winter,KL,HDFS,Human Development and Family Studies,105,Intro to Human Development,"Systematic overview of the psychological, biological, familial, and cultural factors related to human growth and development across the life span.",3 hours.,1BSC,Social & Beh Sci - Beh Sci,10098,W  ,This lecture is online on the course Compass2G site.,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Theisen, J"
2021,Winter,KL,HDFS,Human Development and Family Studies,140,Intro Gender & Women's Studies,Same as GWS 100 and SOC 130. See GWS 100.,3 hours.,1SS,Social & Beh Sci - Soc Sci,10043,AA ,Meets w/GWS 100 (CRN 10042) and SOC 130 (CRN 10044),,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Cole, C"
2021,Winter,LP,IS,School of Information Sciences,199,Undergraduate Open Seminar,Undergraduate Open Seminar. May be repeated.,1 TO 5 hours.,,Social & Beh Sci - Soc Sci,10101,ICL,"Prerequisite:  IS205 or prior programming experience recommended but not required.  This class will provide an overview of the history and commonly offered command line interfaces. Essential shell scripting tools, version control, and core unix commands will be covered. These approaches will be extended to cover common version control tools, including git and GitHub, their value, and how to organize computing projects within them.",,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Wickes, E"
2021,Winter,KT,JOUR,Journalism,453,Crisis Communications,"Students will take on the role of a public relations/public affairs officer to learn how to deal with the media when managing a crisis for a client, whether a multinational corporation or a professional athlete. Students will use case studies of actual events to examine how the media dealt with the crisis. Students will get a look at the inner workings of a major PR firm devoted to telling the truth while managing the message. 3 undergraduate hours. 3 graduate hours.",3 hours.,,Social & Beh Sci - Soc Sci,10103,A  ,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Holley, G"
2021,Winter,KL,LEAD,"Agricultural Leadership, Education & Communications",140,Harnessing Your Interpersonal Intelligence,"Students will expand their capacity for communication, collaboration and team leadership to navigate the complexities of the university and beyond. In this course, students will learn communication strategies to work with others and practice self-awareness, self-management, and interpersonal communication skills in a supportive setting to reach their personal potential as emerging leaders. Prerequisite: Freshman, Sophomore, or Junior Standing Required.",2 hours.,,Social & Beh Sci - Soc Sci,10092,A  ,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Smist, J"
2021,Winter,KL,LEAD,"Agricultural Leadership, Education & Communications",440,Interpersonal Intelligence for Professional Success,"Students will learn theoretical elements and practical strategies to solve problems, negotiate, and navigate complex situations as an effective leader. This course is designed for students interested in developing their capacity for collaboration and team leadership by addressing the unique challenges facing professionals in business and academic research teams. Whether landing a professional internship, preparing for graduate school, or professional employment, students will develop the essential interpersonal intelligence skills to influence others. 2 undergraduate hours. 2 graduate hours. Prerequisite: Graduate Student or Senior Standing Required.",2 hours.,,Social & Beh Sci - Soc Sci,10093,A  ,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Smist, J"
2021,Winter,KT,MACS,Media and Cinema Studies,356,Sex & Gender in Popular Media,"Examines the notion that the mass media influence our development as gendered individuals, looking at those who argue for and against this notion. Considers different forms of feminist theory applied to the study of mass media, the history and scholarly criticisms of the media and their portrayal of women, and feminist attempts to create alternatives to mainstream media images. Throughout, the course considers representation of minorities in the dominant media and examines newly created alternative representations. Same as GWS 356.",3 hours.,1WCC,Cultural Studies - Western,10011,A  ,,,Cultural Studies - Western course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Robinson, J"
2021,Winter,LD,MILS,Military Science,120,Intro to US Armed Forces,"Surveys the four major branches of the United States military (Army, Navy, Marines, and Air Force) and their historical development into “Professions of Arms.” Topics include historical surveys of each branch highlighting key historical developments, organization, structure and customs. Other topics include a discussion of the United States National Command Authority. United States joint military operations and structure, the relationship of the United States Military with its civilian constituency and a survey of emerging Department of Defense issues. Same as AFAS 120 and NS 120.",3 hours.,1HP,Humanities – Hist & Phil,10094,ONL,,,Humanities - Hist & Phil course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Ashworth, E"
2021,Winter,KR,MUS,Music,130,Music Then and Now,"Provides non-music majors with basic listening skills, the ability to discuss music intelligently, and an acquaintance with many types of music. Prerequisite: For non-music majors only.",3 hours.,1WCC,Cultural Studies - Western,10031,A  ,"Provides non-music majors with basic listening skills, the ability to discuss music intelligently, and an acquaintance with many types of music. NOTE:  This course will be run completely online through Compass.   **More sections may be added depending on demand for this course.",,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Magee, G"
2021,Winter,KR,MUS,Music,130,Music Then and Now,"Provides non-music majors with basic listening skills, the ability to discuss music intelligently, and an acquaintance with many types of music. Prerequisite: For non-music majors only.",3 hours.,1LA,Humanities – Lit & Arts,10031,A  ,"Provides non-music majors with basic listening skills, the ability to discuss music intelligently, and an acquaintance with many types of music. NOTE:  This course will be run completely online through Compass.   **More sections may be added depending on demand for this course.",,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Magee, G"
2021,Winter,KR,MUS,Music,132,Popular Music Studies,"Courses within this rubric provide an analytical and historical introduction to genres of popular music from the United States and around the world. Iterations of the course may focus on a specific genre, such as Rock, Reggae, or Afropop, or may deal with broader subjects, such as the continua of styles including R&B, Soul, Funk, and Hip Hop, or the pan-generic, international phenomenon of pop music globalization in the twentieth century.",3 hours.,1US,Cultural Studies - US Minority,10055,A  ,"TOPIC: ""The History of Rock.""  This course is intended to develop your understanding of the history and aesthetics of Rock music, from the 1940s to the present, focusing on critical listening and critical making. You will have the opportunity to get to know the basic forms of rock songwriting, develop knowledge of the ways musicians and sound engineers collaborate to create recordings, learn the general history of rock music and its importance to musicians, and read and write rock criticism.",,"Humanities - Lit & Arts, and Cultural Studies - US Minority course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Eagen, M"
2021,Winter,KR,MUS,Music,132,Popular Music Studies,"Courses within this rubric provide an analytical and historical introduction to genres of popular music from the United States and around the world. Iterations of the course may focus on a specific genre, such as Rock, Reggae, or Afropop, or may deal with broader subjects, such as the continua of styles including R&B, Soul, Funk, and Hip Hop, or the pan-generic, international phenomenon of pop music globalization in the twentieth century.",3 hours.,1LA,Humanities – Lit & Arts,10055,A  ,"TOPIC: ""The History of Rock.""  This course is intended to develop your understanding of the history and aesthetics of Rock music, from the 1940s to the present, focusing on critical listening and critical making. You will have the opportunity to get to know the basic forms of rock songwriting, develop knowledge of the ways musicians and sound engineers collaborate to create recordings, learn the general history of rock music and its importance to musicians, and read and write rock criticism.",,"Humanities - Lit & Arts, and Cultural Studies - US Minority course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Eagen, M"
2021,Winter,KR,MUS,Music,133,Introduction to World Music,A survey of various musical traditions from different regions and peoples of the world.,3 hours.,1LA,Humanities – Lit & Arts,10097,A  ,,,"Humanities - Lit & Arts, and Cultural Studies - Non-West course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Silvers, M"
2021,Winter,KR,MUS,Music,133,Introduction to World Music,A survey of various musical traditions from different regions and peoples of the world.,3 hours.,1NW,Cultural Studies - Non-West,10097,A  ,,,"Humanities - Lit & Arts, and Cultural Studies - Non-West course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Silvers, M"
2021,Winter,LD,NS,Naval Science,120,Intro to US Armed Forces,Same as AFAS 120 and MILS 120. See MILS 120.,3 hours.,1HP,Humanities – Hist & Phil,10095,ONL,,,Humanities - Hist & Phil course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Ashworth, E"
2021,Winter,KV,PHIL,Philosophy,110,World Religions,Same as REL 110. See REL 110.,3 hours.,1HP,Humanities – Hist & Phil,10107,AL1,,,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,01:00 PM,02:50 PM,MTWR   ,,,"Ebel, J"
2021,Winter,KV,PHIL,Philosophy,110,World Religions,Same as REL 110. See REL 110.,3 hours.,1NW,Cultural Studies - Non-West,10107,AL1,,,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,01:00 PM,02:50 PM,MTWR   ,,,"Ebel, J"
2021,Winter,KV,PHIL,Philosophy,110,World Religions,Same as REL 110. See REL 110.,3 hours.,1HP,Humanities – Hist & Phil,10107,AL1,,,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,01:00 PM,02:50 PM,MTWR   ,,,"Layton, R"
2021,Winter,KV,PHIL,Philosophy,110,World Religions,Same as REL 110. See REL 110.,3 hours.,1NW,Cultural Studies - Non-West,10107,AL1,,,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,01:00 PM,02:50 PM,MTWR   ,,,"Layton, R"
2021,Winter,KV,PS,Political Science,224,Politics of the National Parks,"Examines the politics of national parks in the United States, including creation of parks, local support or opposition to parks, and park policy as well as policy questions such as the value of wilderness ecosystem management, endangered species protection, and role of parks in national identity and remembrance of events such as the Civil War, the Indian wars, or the civil rights movement. Same as RST 224. Additional fees may apply. See Class Schedule. May be repeated in separate terms to a maximum of 10 hours.",2 OR 3 hours.,1SS,Social & Beh Sci - Soc Sci,10029,A  ,,,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Garcia, L"
2021,Winter,KV,PS,Political Science,241,Comp Politics in Dev Nations,"Provides comparative and historical insights into the problems affecting the developing world by examining social, economic and political changes in Africa, Asia, and Latin America.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10066,A  ,,,"Cultural Studies - Non-West, and Social & Beh Sci - Soc Sci course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Holmes, J"
2021,Winter,KV,PS,Political Science,241,Comp Politics in Dev Nations,"Provides comparative and historical insights into the problems affecting the developing world by examining social, economic and political changes in Africa, Asia, and Latin America.",3 hours.,1NW,Cultural Studies - Non-West,10066,A  ,,,"Cultural Studies - Non-West, and Social & Beh Sci - Soc Sci course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Holmes, J"
2021,Winter,KV,PSYC,Psychology,100,Intro Psych,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",4 hours.,1BSC,Social & Beh Sci - Beh Sci,10034,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Hu, Y"
2021,Winter,KV,PSYC,Psychology,100,Intro Psych,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",4 hours.,1BSC,Social & Beh Sci - Beh Sci,10034,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Lozano, E"
2021,Winter,KV,PSYC,Psychology,100,Intro Psych,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",4 hours.,1BSC,Social & Beh Sci - Beh Sci,10034,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Sanchez Hernandez, F"
2021,Winter,KV,PSYC,Psychology,100,Intro Psych,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",4 hours.,1BSC,Social & Beh Sci - Beh Sci,10034,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Shenouda, C"
2021,Winter,KV,PSYC,Psychology,100,Intro Psych,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",4 hours.,1BSC,Social & Beh Sci - Beh Sci,10034,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Siler, J"
2021,Winter,KV,PSYC,Psychology,201,Intro to Social Psych,"Systematic study of social factors in individual and group behavior; attention to social perception, motivation, and learning; attitudes, norms, and social influence processes; the development and dynamics of groups; and the effects of social and cultural factors on the individual. Prerequisite: PSYC 100 or PSYC 103.",3 hours.,1BSC,Social & Beh Sci - Beh Sci,10059,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Dai, W"
2021,Winter,KV,PSYC,Psychology,201,Intro to Social Psych,"Systematic study of social factors in individual and group behavior; attention to social perception, motivation, and learning; attitudes, norms, and social influence processes; the development and dynamics of groups; and the effects of social and cultural factors on the individual. Prerequisite: PSYC 100 or PSYC 103.",3 hours.,1BSC,Social & Beh Sci - Beh Sci,10059,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Shenouda, C"
2021,Winter,KV,PSYC,Psychology,201,Intro to Social Psych,"Systematic study of social factors in individual and group behavior; attention to social perception, motivation, and learning; attitudes, norms, and social influence processes; the development and dynamics of groups; and the effects of social and cultural factors on the individual. Prerequisite: PSYC 100 or PSYC 103.",3 hours.,1BSC,Social & Beh Sci - Beh Sci,10059,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Spielmann, J"
2021,Winter,KV,PSYC,Psychology,201,Intro to Social Psych,"Systematic study of social factors in individual and group behavior; attention to social perception, motivation, and learning; attitudes, norms, and social influence processes; the development and dynamics of groups; and the effects of social and cultural factors on the individual. Prerequisite: PSYC 100 or PSYC 103.",3 hours.,1BSC,Social & Beh Sci - Beh Sci,10059,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Vogt, R"
2021,Winter,KV,PSYC,Psychology,204,Intro to Brain and Cognition,"Introduction to the interdisciplinary field of cognitive neuroscience, which is concerned with how the cognitive systems supporting a broad range of capacities including memory, attention, and social and emotional processing, arise from the functioning of specific brain modules and brain mechanisms. Emphasizes how functional brain imaging and other cognitive neuroscience methods can be brought to bear on answering these questions. Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.",3 hours.,,Social & Beh Sci - Beh Sci,10060,A  ,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Bogdan, P"
2021,Winter,KV,PSYC,Psychology,204,Intro to Brain and Cognition,"Introduction to the interdisciplinary field of cognitive neuroscience, which is concerned with how the cognitive systems supporting a broad range of capacities including memory, attention, and social and emotional processing, arise from the functioning of specific brain modules and brain mechanisms. Emphasizes how functional brain imaging and other cognitive neuroscience methods can be brought to bear on answering these questions. Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.",3 hours.,,Social & Beh Sci - Beh Sci,10060,A  ,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Dolcos, S"
2021,Winter,KV,PSYC,Psychology,216,Child Psych,Study of the psychological development of the child. Credit is not given for both PSYC 216 and EPSY 236. Prerequisite: PSYC 100 or PSYC 103.,3 hours.,,Social & Beh Sci - Beh Sci,10099,A  ,**Core course for Clinical/Community Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,OLC,Online Lecture,ARRANGED,,,,,"Hyde, D"
2021,Winter,KV,PSYC,Psychology,216,Child Psych,Study of the psychological development of the child. Credit is not given for both PSYC 216 and EPSY 236. Prerequisite: PSYC 100 or PSYC 103.,3 hours.,,Social & Beh Sci - Beh Sci,10099,A  ,**Core course for Clinical/Community Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,OLC,Online Lecture,ARRANGED,,,,,"Liu, Y"
2021,Winter,KV,PSYC,Psychology,230,Perception & Sensory Processes,Survey of the experimental psychology of sensory and perceptual processes and behavior; emphasis on the contribution of behavior science to understanding subjective experience of the physical and social environment.,3 hours.,1BSC,Social & Beh Sci - Beh Sci,10061,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Cui, Y"
2021,Winter,KV,PSYC,Psychology,230,Perception & Sensory Processes,Survey of the experimental psychology of sensory and perceptual processes and behavior; emphasis on the contribution of behavior science to understanding subjective experience of the physical and social environment.,3 hours.,1BSC,Social & Beh Sci - Beh Sci,10061,A  ,,,Social & Beh Sci - Beh Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Lleras Buetti, S"
